下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
3,两会,3月5日,T-1,建材,13,3,10,0,0.230769,0.769231,0.0,-0.010052
3,两会,3月5日,T-1,建筑,13,3,10,0,0.230769,0.769231,0.0,-0.00609
3,中关村论坛,3月27日,T,有色金属,11,3,8,0,0.272727,0.727273,0.0,-0.008034
3,中关村论坛,3月27日,T,石油石化,11,9,2,0,0.818182,0.181818,0.0,0.002019
3,中关村论坛,3月27日,T,纺织服装,11,3,8,0,0.272727,0.727273,0.0,-0.000669
3,中关村论坛,3月27日,T+1,传媒,11,9,2,0,0.818182,0.181818,0.0,0.007589
3,中关村论坛,3月27日,T+1,医药,11,8,3,0,0.727273,0.272727,0.0,0.008244
3,中关村论坛,3月27日,T+1,家电,11,8,3,0,0.727273,0.272727,0.0,0.00696
3,中关村论坛,3月27日,T+1,有色金属,11,8,3,0,0.727273,0.272727,0.0,0.002606
3,中关村论坛,3月27日,T+1,消费者服务,11,10,1,0,0.909091,0.090909,0.0,0.010228
3,中关村论坛,3月27日,T+1,计算机,11,8,3,0,0.727273,0.272727,0.0,0.009804
3,中关村论坛,3月27日,T+1,轻工制造,11,8,3,0,0.727273,0.272727,0.0,0.003541
3,中关村论坛,3月27日,T+5,农林牧渔,11,8,3,0,0.727273,0.272727,0.0,0.026029
3,中关村论坛,3月27日,T+5,商贸零售,11,9,2,0,0.818182,0.181818,0.0,0.0191
3,中关村论坛,3月27日,T+5,电子,11,8,3,0,0.727273,0.272727,0.0,0.015687
3,中关村论坛,3月27日,T-1,家电,11,2,9,0,0.181818,0.818182,0.0,-0.001617
3,中关村论坛,3月27日,T-1,有色金属,11,3,8,0,0.272727,0.727273,0.0,-0.00107
3,中关村论坛,3月27日,T-1,银行,11,3,8,0,0.272727,0.727273,0.0,-0.002242
3,中关村论坛,3月27日,T-5,交通运输,11,3,8,0,0.272727,0.727273,0.0,-0.005228
3,中关村论坛,3月27日,T-5,医药,11,3,8,0,0.272727,0.727273,0.0,-0.002243
3,中关村论坛,3月27日,T-5,商贸零售,11,3,8,0,0.272727,0.727273,0.0,-0.002691
3,中关村论坛,3月27日,T-5,消费者服务,11,3,8,0,0.272727,0.727273,0.0,-0.006825
3,中关村论坛,3月27日,T-5,电力及公用事业,11,3,8,0,0.272727,0.727273,0.0,-0.006477
3,中关村论坛,3月27日,T-5,电子,11,3,8,0,0.272727,0.727273,0.0,-0.007099
3,中关村论坛,3月27日,T-5,综合,11,2,9,0,0.181818,0.818182,0.0,-0.006919
3,中关村论坛,3月27日,T-5,计算机,11,2,9,0,0.181818,0.818182,0.0,-0.008437
3,中国发展高层论坛,3月22日,T,有色金属,11,8,3,0,0.727273,0.272727,0.0,0.004317
3,中国发展高层论坛,3月22日,T+1,农林牧渔,11,9,2,0,0.818182,0.181818,0.0,0.008369
3,中国发展高层论坛,3月22日,T+1,建材,11,3,8,0,0.272727,0.727273,0.0,6.3e-05
3,中国发展高层论坛,3月22日,T+1,电力设备及新能源,11,8,3,0,0.727273,0.272727,0.0,0.000548
3,中国发展高层论坛,3月22日,T+1,计算机,11,3,8,0,0.272727,0.727273,0.0,0.002116
